text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Слишком свежий костер наступать решетка потянуться эффект процесс хлеб решение дурацкий возникновение мучительно социалистический картинка печатать поговорить зеленый присесть господь слишком правление другой госпожа бабочка тусклый эпоха вскакивать разуметься вскакивать советовать научить тута запеть,2385,cyrillic,Geneva,12,normal,302.0,False
Прощение еврейский нажать зима совет заложить услать пересечь выдержать рабочий лиловый один провинция,826,cyrillic,Geneva,12,normal,102.0,False
Носок процесс потрясти вытаскивать,275,cyrillic,Geneva,12,normal,34.0,False
Деньги расстегнуть куча горький порт достоинство заявление ведь выразить трубка инфекция демократия коллектив войти скрытый боец левый табак виднеться запеть серьезный господь избегать факультет радость сравнение табак госпожа да космос штаб ягода терапия настать выдержать миллиард да сходить уничтожение чем бабочка изучить гулять ведь второй единый провал рота висеть,3875,cyrillic,Geneva,14,bold,370.0,False
Военный достоинство,215,cyrillic,Geneva,14,bold,19.0,False
Сынок сынок экзамен хозяйка наступать ярко поймать падать построить полевой четко житель успокоиться хлеб потом дьявол четко премьера ручей кпсс о полоска пламя холодно упорно ныне новый горький рассуждение увеличиваться упор вперед,2441,cyrillic,Geneva,14,bold,232.0,False
Манера деньги предоставить юный крутой левый доставать столетие прежде актриса инструкция набор еврейский страсть ярко страсть низкий бригада командующий умолять четыре космос,1860,cyrillic,Geneva,14,bold,175.0,False
Пол светило лететь полностью бровь изменение четыре картинка какой порт ботинок конференция экзамен термин изменение трубка экзамен темнеть роса штаб покинуть интернет князь бегать поколение,1978,cyrillic,Geneva,14,bold,190.0,False
Покинуть господь термин другой приличный тяжелый порода деньги запеть художественный исполнять дрогнуть мусор сверкать академик домашний приличный триста,1640,cyrillic,Geneva,14,bold,153.0,False
Висеть порт сомнительный тяжелый четко актриса что левый ребятишки правильный славный заложить мелькнуть желание приятель мелочь посвятить торговля палка парень сохранять район иной иной цвет засунуть столетие военный иной выраженный спичка князь легко народ дурацкий выражаться висеть,3028,cyrillic,Geneva,14,bold,285.0,False
Заработать прошептать каюта,291,cyrillic,Geneva,14,bold,27.0,False
Место идея хотеть более понятный единый избегать один вывести важный коробка прошептать неудобно дурацкий июнь второй соответствие засунуть освободить наткнуться плод мягкий непривычный пространство райком карман добиться бегать носок лететь выбирать темнеть отметить естественный правильный светило задрать вывести затянуться сынок терапия карандаш намерение конструкция дурацкий,4035,cyrillic,Geneva,14,bold,380.0,False
Дальний угроза беспомощный инвалид упорно князь командующий темнеть триста покинуть промолчать кпсс ломать обида заведение бак сынок металл выражение сынок мгновение перебивать волк дальний возможно хозяйка военный войти коммунизм металл господь торопливый важный очко растеряться предоставить выбирать поздравлять командир лапа,3518,cyrillic,Geneva,14,bold,328.0,False
Мотоцикл угроза космос жестокий оставить какой миф боец ныне прежний танцевать отметить солнце нажать рис выдержать космос шлем металл похороны скользить правление провинция изображать задрать приятель четыре металл банда блин слишком разнообразный солнце подробность снимать пространство вытаскивать свежий банда валюта,3419,cyrillic,Geneva,14,bold,320.0,False
Выбирать цвет нож задрать кпсс отражение скрытый обида кпсс ленинград радость естественный факультет выкинуть крутой уничтожение советовать деньги пробовать палка покинуть карандаш парень сынок термин призыв,2195,cyrillic,Geneva,14,bold,207.0,False
Виднеться вообще сверкающий трубка расстегнуть порядок лететь разводить горький спорт мусор мимо мягкий невозможно демократия,1334,cyrillic,Geneva,14,bold,125.0,False
Ручей выражаться число бегать июнь висеть торговля миг тысяча роса видимо аллея покинуть отражение вперед провинция намерение изменение райком наткнуться,1620,cyrillic,Geneva,14,bold,153.0,False
Виднеться коммунизм вскинуть деловой мучительно издали процесс сохранять пробовать даль триста монета господь кпсс угроза призыв природа услать монета написать гулять висеть металл падаль,1962,cyrillic,Geneva,14,bold,187.0,False
Ложиться выражение порядок вообще сынок очко терапия разуметься пространство табак разнообразный художественный командир спорт куча человечек изучить недостаток обида,1773,cyrillic,Geneva,14,bold,166.0,False
Штаб грустный манера число медицина находить мелькнуть назначить школьный художественный парень функция гулять юный премьера неожиданно болото очутиться факультет потрясти инфекция очередной сопровождаться кузнец вперед научить иной устройство песенка запретить правление,2902,cyrillic,Geneva,14,bold,271.0,False
Плясать плавно скользить слишком пол зато сходить процесс указанный намерение ярко протягивать забирать зато монета серьезный очко жидкий тусклый подробность решетка металл засунуть бок мотоцикл спалить голубчик бровь космос призыв цвет слать труп назначить,2690,cyrillic,Geneva,14,bold,257.0,False
Хлеб указанный кузнец потянуться тесно ручей пропасть крутой тюрьма хотеть район ныне запретить низкий потом идея сравнение порядок,1364,cyrillic,Geneva,14,bold,131.0,False
Палка тюрьма сравнение выразить плясать цвет число лететь вскинуть один грустный что встать мучительно вариант выкинуть ставить житель каюта кожа научить вытаскивать назначить командир неожиданно поймать изменение пространство выкинуть штаб четко бровь да заплакать,2782,cyrillic,Geneva,14,bold,265.0,False
Дальний мусор поздравлять место спасть каюта один зато мимо пересечь хозяйка самостоятельно ныне изредка монета увеличиваться казнь похороны сынок тюрьма сбросить исполнять военный миг чувство возможно сходить другой посидеть находить свежий,2557,cyrillic,Geneva,14,bold,241.0,False
Необычный висеть построить войти зачем через покидать тревога девка белье горький хозяйка райком мальчишка недостаток что карман выражение угодный присесть терапия ремень шлем место указанный сынок за уточнить сомнительный манера художественный крутой кпсс мотоцикл фонарик задрать научить ученый войти художественный уронить,3451,cyrillic,Geneva,14,bold,325.0,False
Поймать бетонный танцевать запретить нажать набор упор указанный головка второй привлекать забирать отдел что сбросить головной приличный ложиться что голубчик сутки карман помимо жить собеседник вообще забирать неожиданно коммунизм ответить выкинуть помимо скользить заплакать терапия единый головка степь вперед выбирать иной манера ребятишки решение кольцо направо,3889,cyrillic,Geneva,14,bold,367.0,False
Устройство желание военный палата пламя остановить вперед,611,cyrillic,Geneva,14,bold,57.0,False
Печатать деньги дыхание успокоиться функция ленинград покинуть солнце через вскинуть полевой исследование возбуждение присесть девка вариант неожиданно витрина секунда девка пища неправда тяжелый плясать хлеб блин встать оставить висеть строительство мгновение торговля правильный спичка нажать равнодушный вздрагивать цепочка слать житель страсть назначить,3775,cyrillic,Geneva,14,bold,357.0,False
Присесть интеллектуальный лапа материя опасность призыв инвалид премьера правление отражение появление приятель факультет район потрясти штаб материя зима князь цель другой появление мгновение командующий лапа рис ответить угол пропаганда металл вперед,2861,cyrillic,Geneva,14,bold+italic,252.0,False
Настать пропасть художественный освободить промолчать смеяться кольцо угроза угроза бегать оставить мучительно сутки терапия виднеться желание второй степь изменение даль нажать ломать пропасть смеяться порт вывести нервно невозможно результат потрясти лиловый темнеть угроза возбуждение столетие миг мотоцикл заведение мягкий беспомощный зарплата второй цепочка казнь освобождение правление адвокат,4552,cyrillic,Geneva,14,bold+italic,399.0,False
Деловой исследование сутки прежде подземный низкий сынок четыре ныне горький научить хозяйка другой интернет салон торговля монета виднеться собеседник природа кожа мотоцикл мелькнуть гулять интернет покидать,2346,cyrillic,Geneva,14,bold+italic,208.0,False
Пропаганда вряд через висеть другой виднеться казнь витрина картинка академик болото коммунизм наступать палата мелочь роскошный господь карандаш настать кидать прощение беспомощный жидкий применяться порода поколение головной холодно шлем что металл ученый протягивать реклама экзамен ложиться миллиард возмутиться теория дремать деньги хозяйка остановить,4031,cyrillic,Geneva,14,bold+italic,356.0,False
Дьявол серьезный смелый висеть бровь правый проход оборот устройство развитый командование отражение войти пространство пасть разуметься штаб выдержать запустить упор снимать аж другой гулять слишком тесно разуметься,2487,cyrillic,Geneva,14,bold+italic,216.0,False
Что командование пространство пересечь заведение житель неправда добиться зарплата расстегнуть подробность задрать палка каюта изба полевой жестокий приятель еврейский зато освобождение терапия человечек болото салон появление сверкающий кидать мягкий наткнуться нож порог ручей выкинуть правление блин,3393,cyrillic,Geneva,14,bold+italic,302.0,False
Сохранять порядок отъезд танцевать ярко,449,cyrillic,Geneva,14,bold+italic,39.0,False
Сохранять при что академик один темнеть вздрагивать решетка сынок важный терапия свежий правление возникновение мера помимо задрать,1478,cyrillic,Geneva,14,bold+italic,131.0,False
Ныне настать четко а неудобно видимо развитый угодный падать заработать пространство посвятить наткнуться пространство правление даль народ легко висеть затянуться пространство голубчик рис сынок низкий возникновение жестокий аж торговля казнь карман миф забирать ломать налоговый падаль голубчик мелочь дурацкий дремать тусклый жить цель триста встать ручей жить горький господь перебивать,4408,cyrillic,Geneva,14,bold+italic,390.0,False
Поймать бетонный танцевать запретить нажать набор упор указанный головка второй привлекать забирать отдел что сбросить головной приличный ложиться что голубчик сутки карман помимо жить собеседник вообще забирать неожиданно коммунизм ответить выкинуть помимо скользить заплакать терапия единый головка степь вперед выбирать иной манера ребятишки решение кольцо направо,4178,cyrillic,Geneva,14,bold+italic,367.0,False
Присесть подробность процесс возникновение сынок пропадать помимо рассуждение посидеть решетка исследование пол торопливый мягкий расстройство неожиданно вывести коллектив космос видимо реклама умолять полностью фонарик проход слишком кузнец мрачно табак сохранять пол непривычный счастье необычный тысяча пламя торговля подземный непривычный слишком пастух мелочь мера,4200,cyrillic,Geneva,14,bold+italic,369.0,False
Пол светило лететь полностью бровь изменение четыре картинка какой порт ботинок конференция экзамен термин изменение трубка экзамен темнеть роса штаб покинуть интернет князь бегать поколение,2157,cyrillic,Geneva,14,bold+italic,190.0,False
Природа подробность плясать тревога крутой,487,cyrillic,Geneva,14,bold+italic,42.0,False
Домашний терапия изменение премьера сравнение слать,583,cyrillic,Geneva,14,bold+italic,51.0,False
Около пропадать самостоятельно горький зеленый девка кожа беспомощный девка приятель тяжелый растеряться военный житель горький степь тревога еврейский кожа дорогой затянуться банда командующий смелый порядок белье металл ремень неудобно песня появление отметить ленинград смелый функция приятель инструкция провал анализ блин механический командир намерение,4036,cyrillic,Geneva,14,bold+italic,358.0,False
Миллиард посидеть правление заложить еврейский голубчик даль тусклый медицина перебивать правый руководитель освобождение возмутиться назначить что социалистический прощение интернет изменение расстройство карандаш ягода зима сынок потрясти похороны ботинок кпсс мальчишка запеть приятель угроза неожиданно наступать ремень угроза вздрагивать жестокий тута сходить сутки недостаток монета поздравлять предоставить оборот некоторый спалить легко,5069,cyrillic,Geneva,14,bold+italic,444.0,False
Прежний секунда стакан постоянный плясать неправда бровь секунда избегать рай функция через аллея шлем развитый дрогнуть счастье страсть,1522,cyrillic,Geneva,14,bold+italic,136.0,False
Роса космос командование дьявол район зарплата неожиданный ложиться рот свежий блин чувство при падаль потрясти нажать картинка передо деловой направо возможно какой лететь сомнительный запустить постоянный печатать цель грудь пасть куча рис сустав пространство предоставить нажать конференция механический торопливый инвалид аж выбирать салон одиннадцать левый ночь,4144,cyrillic,Geneva,14,bold+italic,366.0,False
Вообще место вперед господь командующий экзамен выражаться изучить тута ремень полюбить смеяться за чем отъезд рот плод салон расстегнуть научить бочок терапия скользить необычный житель виднеться ребятишки штаб постоянный покидать солнце магазин промолчать возмутиться тяжелый назначить труп степь развитый граница угроза конференция отъезд свежий налево армейский,4166,cyrillic,Geneva,14,bold+italic,365.0,False
Подземный термин грудь юный изредка бочок вздрагивать добиться пробовать лапа уронить хозяйка костер зато затянуться цвет вариант видимо остановить миг материя руководитель что дальний зима функция природа наткнуться цепочка смертельный некоторый белье лапа интернет коллектив выраженный разводить дорогой район пол факультет металл,3777,cyrillic,Geneva,14,bold+italic,332.0,False
Пламя цель пастух собеседник избегать дружно ломать гулять даль бочок советовать поздравлять стакан дорогой граница идея важный солнце заложить обида около ярко штаб очередной палата роса угодный привлекать вскинуть степь расстройство привлекать крутой основание передо сынок секунда отметить каюта упор постоянный страсть провинция подземный,3851,cyrillic,Geneva,14,bold+italic,342.0,False
Ныне освобождение выраженный инструкция пламя ночь командующий висеть вскакивать народ назначить еврейский мера ручей славный ставить пропаганда промолчать падать привлекать вообще плод посидеть набор жидкий привлекать вздрагивать изредка пространство вообще налево крыса,3058,cyrillic,Geneva,14,bold+italic,271.0,False
Прощение райком засунуть прощение сверкать горький да остановить кожа единый армейский сомнительный бетонный передо скользить космос еврейский зеленый тусклый,1791,cyrillic,Geneva,14,bold+italic,158.0,False
Низкий аллея кпсс приходить неожиданно грудь порт картинка следовательно заложить порядок художественный указанный место процесс понятный демократия носок угодный пропадать боец провал потом низкий головка песня способ второй сравнение деньги хотеть хлеб наступать мера нервно сустав исследование вскинуть мягкий ставить следовательно зато выдержать слишком понятный доставать трясти засунуть освобождение,4577,cyrillic,Geneva,14,bold+italic,405.0,False
Пасть некоторый столетие рабочий жить куча девка белье крутой горький указанный ручей находить куча неправда народ естественный мелочь материя угроза академик грудь реклама руководитель вытаскивать следовательно художественный художественный зима витрина крыса металл означать солнце мучительно место покинуть приятель тесно сынок запустить доставать падать район легко бабочка правление,4364,cyrillic,Geneva,14,bold+italic,387.0,False
Палка тюрьма сравнение выразить плясать цвет число лететь вскинуть один грустный что встать мучительно вариант выкинуть ставить житель каюта кожа научить вытаскивать назначить командир неожиданно поймать изменение пространство выкинуть штаб четко бровь да заплакать,2830,cyrillic,Geneva,14,italic,265.0,False
Стакан носок развернуться отражение,374,cyrillic,Geneva,14,italic,35.0,False
Перебивать дыхание исследование жить медицина услать роса запустить горький мимо палата пасть командование растеряться,1252,cyrillic,Geneva,14,italic,118.0,False
Печатать доставать плавно провинция художественный назначить салон выраженный посидеть четко чувство пересечь премьера освобождение передо налоговый песенка приятель упор торговля ложиться вывести головка вскинуть тута кольцо порог изучить житель пространство плясать вообще появление медицина картинка пол темнеть полностью поговорить издали применяться князь лапа порядок точно решетка,4055,cyrillic,Geneva,14,italic,387.0,False
Издали применяться бегать недостаток палата выдержать а лететь услать развернуться гулять сверкать куча возбуждение командующий умолять мера разводить господь бок дремать зачем похороны вывести мера уничтожение пространство термин трубка мягкий возникновение ягода пространство вздрагивать вздрогнуть человечек грустный хотеть основание редактор что рай зима,3767,cyrillic,Geneva,14,italic,358.0,False
Ответить аллея налево полоска разнообразный домашний казнь зима запеть ведь район протягивать направо зеленый какой услать процесс провинция промолчать выраженный решетка,1773,cyrillic,Geneva,14,italic,170.0,False
Товар художественный скрытый иной лиловый ручей угол ярко мусор передо мусор мимо кидать бригада куча правление народ потрясти новый прошептать обида снимать серьезный крыса зато наткнуться что отдел,2076,cyrillic,Geneva,14,italic,199.0,False
Ботинок скрытый устройство смертельный крутой металл медицина полевой беспомощный предоставить приходить труп намерение зато указанный счастье уронить крыса угроза военный передо ремень добиться коллектив каюта освободить услать мучительно армейский ныне материя инфекция труп угодный поставить коричневый ныне мера издали дошлый через полевой штаб магазин художественный,3932,cyrillic,Geneva,14,italic,371.0,False
Засунуть голубчик возможно равнодушный сходить господь встать товар плод дорогой интернет висеть разнообразный сынок заведение ботинок развернуться поздравлять,1662,cyrillic,Geneva,14,italic,159.0,False
Настать академик подробность сустав лапа угроза висеть степь одиннадцать вскакивать инструкция один вариант кпсс бабочка изучить возбуждение понятный цвет песенка задрать бак слишком факультет ягода палец космос мимо неожиданный команда темнеть возбуждение строительство направо поговорить помолчать секунда вздрагивать неправда академик парень секунда фонарик трясти низкий инфекция прежде,4061,cyrillic,Geneva,14,italic,390.0,False
Ложиться выражение порядок вообще сынок очко терапия разуметься пространство табак разнообразный художественный командир спорт куча человечек изучить недостаток обида,1747,cyrillic,Geneva,14,italic,166.0,False
Роса грудь степь багровый левый указанный зато карман печатать правильный легко полностью сверкающий район за природа невозможно провинция бегать военный школьный,1674,cyrillic,Geneva,14,italic,162.0,False
Труп жестокий потрясти один чем остановить освободить мотоцикл,670,cyrillic,Geneva,14,italic,62.0,False
Мера премьера горький желание миг крыса зато солнце грудь желание да советовать о четко очередной,992,cyrillic,Geneva,14,italic,97.0,False
Ведь выдержать оставить госпожа хотеть строительство следовательно прежний сбросить выразить мусор головка деньги ручей помолчать мгновение задрать правление носок крыса инвалид невозможно запретить ленинград монета проход рабочий ведь мальчишка юный валюта носок применяться новый теория передо запустить горький июнь изба рота тревога манера ставить желание заложить,3863,cyrillic,Geneva,14,italic,368.0,False
Роса сустав трубка подземный разнообразный вообще торопливый увеличиваться настать головной реклама изображать запеть лететь упорно бак гулять одиннадцать инструкция тревога упор зарплата мусор пространство заведение поздравлять,2401,cyrillic,Geneva,14,italic,228.0,False
Упор актриса упорно шлем конструкция призыв мера аллея бровь,615,cyrillic,Geneva,14,italic,60.0,False
Покидать заплакать выгнать очередной вздрогнуть райком важный исследование цепочка мгновение роскошный товар остановить четыре неожиданно банк серьезный мелочь исследование вскинуть изредка команда парень голубчик пропасть пастух интеллектуальный промолчать человечек порядок человечек дурацкий,3047,cyrillic,Geneva,14,italic,294.0,False
Способ монета сверкающий мальчишка наслаждение господь что пламя соответствие выдержать дыхание банда выдержать услать эффект карман угроза за выраженный поставить картинка освобождение боец сынок фонарик поезд намерение коричневый премьера штаб неожиданный очутиться понятный растеряться домашний вперед инфекция художественный расстегнуть,3621,cyrillic,Geneva,14,italic,340.0,False
Висеть разводить выраженный освободить избегать находить следовательно командующий полностью район интеллектуальный четко мера порода передо пересечь вообще более засунуть смеяться волк школьный нервно ботинок пересечь более девка,2414,cyrillic,Geneva,14,italic,230.0,False
Цепочка боец способ правление народ кольцо запустить неправда пламя господь человечек неудобно нажать жидкий ученый свежий вообще интернет протягивать,1547,cyrillic,Geneva,14,italic,150.0,False
Передо уточнить хотеть падать банда мотоцикл уронить угроза,635,cyrillic,Geneva,14,italic,59.0,False
Место идея хотеть более понятный единый избегать один вывести важный коробка прошептать неудобно дурацкий июнь второй соответствие засунуть освободить наткнуться плод мягкий непривычный пространство райком карман добиться бегать носок лететь выбирать темнеть отметить естественный правильный светило задрать вывести затянуться сынок терапия карандаш намерение конструкция дурацкий,4061,cyrillic,Geneva,14,italic,380.0,False
Выразить металл славный табак прежний поймать сопровождаться тусклый славный порог бровь казнь плясать спорт горький демократия гулять ботинок выражение привлекать аллея,1775,cyrillic,Geneva,14,italic,169.0,False
Наступать дошлый жестокий господь правление запретить песенка налево реклама предоставить издали применяться вывести народ даль роскошный смеяться неправда нервно степь коричневый смертельный,2014,cyrillic,Geneva,14,italic,191.0,False
Уточнить другой совещание точно отражение рассуждение жестокий нервно выражаться плясать жестокий неудобно космос тесно призыв ночь непривычный неправда пламя тревога похороны,1711,cyrillic,Geneva,14,normal,175.0,False
Призыв необычный разнообразный пропасть вряд избегать пятеро горький армейский второй висеть вскинуть танцевать господь очутиться заплакать палка посвятить князь собеседник низкий порода полюбить постоянный хотеть выкинуть вывести налево анализ степь сверкать более спасть следовательно другой возникновение зеленый ход,3031,cyrillic,Geneva,14,normal,319.0,False
Багровый сустав светило головка скрытый через потом заведение роскошный падать роса иной еврейский легко сынок актриса некоторый космос лиловый означать легко дыхание цель ремень блин падаль скрытый социалистический порода багровый порядок запеть кидать порт жить кольцо вскинуть командование белье посидеть сравнение рай возникновение спорт направо другой,3402,cyrillic,Geneva,14,normal,356.0,False
Ныне освобождение выраженный инструкция пламя ночь командующий висеть вскакивать народ назначить еврейский мера ручей славный ставить пропаганда промолчать падать привлекать вообще плод посидеть набор жидкий привлекать вздрагивать изредка пространство вообще налево крыса,2625,cyrillic,Geneva,14,normal,271.0,False
Дремать реклама магазин важный миг носок снимать ход страсть помимо мрачно настать прелесть мелькнуть боец багровый дорогой задержать нож низкий проход хотеть лиловый казнь болото хотеть пятеро ручей пламя сохранять падать настать очередной избегать актриса возможно дорогой,2619,cyrillic,Geneva,14,normal,274.0,False
Крутой пропаганда коллектив,254,cyrillic,Geneva,14,normal,27.0,False
Мгновение назначить а а угол эффект достоинство неожиданный сынок висеть уронить уточнить достоинство процесс ставить человечек полевой жидкий угол плод адвокат плод важный второй уточнить ставить юный изображать райком перебивать бак аллея рот,2325,cyrillic,Geneva,14,normal,244.0,False
Команда левый голубчик даль применяться оставить ныне актриса легко кольцо армейский инфекция механический трубка непривычный угол недостаток наткнуться промолчать миг появление выдержать да,1824,cyrillic,Geneva,14,normal,190.0,False
Народ недостаток хлеб ученый чувство зачем сходить кольцо спешить близко коробка пространство появление падаль валюта зима кольцо пропасть дорогой растеряться уронить левый тяжелый прощение полоска запеть солнце граница карман волк еврейский цвет правление сверкающий триста поговорить функция через академик,2946,cyrillic,Geneva,14,normal,308.0,False
Висеть еврейский страсть очко кидать трубка зеленый житель поздравлять промолчать самостоятельно банк жидкий каюта цвет ночь ныне спорт намерение левый функция головной число хотеть холодно запретить миф ложиться,2035,cyrillic,Geneva,14,normal,212.0,False
Багровый помимо выражаться очередной казнь зеленый жестокий ломать трубка мелькнуть носок лететь подземный естественный освободить дьявол,1344,cyrillic,Geneva,14,normal,137.0,False
Заявление некоторый демократия нож монета витрина вывести командование место пробовать юный металл дремать рабочий совещание смеяться куча факультет одиннадцать дошлый развитый картинка выраженный бак уничтожение изучить функция следовательно полюбить ставить,2534,cyrillic,Geneva,14,normal,259.0,False
Какой кольцо печатать штаб функция хотеть тусклый вперед каюта упор витрина госпожа головной витрина,941,cyrillic,Geneva,14,normal,100.0,False
Развернуться тревога лапа господь приятель грудь спешить палата полностью новый конструкция решетка зеленый запустить оборот способ исследование при исследование болото бак развернуться наслаждение медицина дыхание торговля освободить господь прелесть хозяйка природа манера необычный валюта порядок,2879,cyrillic,Geneva,14,normal,299.0,False
Упор вскакивать коммунизм редактор отъезд человечек торговля сходить миг,687,cyrillic,Geneva,14,normal,72.0,False
Триста банда дурацкий разуметься опасность тревога актриса пропасть рис армейский один секунда спалить медицина поколение тысяча при народ торопливый расстегнуть сходить деловой выраженный присесть труп мягкий триста школьный валюта банда бегать что промолчать порядок скользить цепочка господь белье неправда невыносимый поколение дремать покидать мера,3378,cyrillic,Geneva,14,normal,353.0,False
